date,dailyCases,dailyHosp,dailyDeaths,Population,peak
2022-03-03,541,40,9,8804190,3
2022-03-04,530,39,13,8804190,3
2022-03-05,527,39,12,8804190,3
2022-03-06,524,38,8,8804190,3
2022-03-07,517,34,10,8804190,3
2022-03-08,527,31,5,8804190,3
2022-03-09,524,29,12,8804190,3
2022-03-10,540,27,10,8804190,3
2022-03-11,561,25,9,8804190,3
2022-03-12,558,24,9,8804190,3
2022-03-13,572,24,9,8804190,NA
2022-03-14,608,25,15,8804190,NA
2022-03-15,631,26,10,8804190,NA
2022-03-16,666,26,8,8804190,NA
2022-03-17,674,26,4,8804190,NA
2022-03-18,702,28,7,8804190,NA
2022-03-19,724,28,5,8804190,NA
2022-03-20,755,28,8,8804190,NA
2022-03-21,813,28,3,8804190,NA
2022-03-22,876,28,5,8804190,NA
2022-03-23,932,27,4,8804190,NA
2022-03-24,992,27,5,8804190,NA
2022-03-25,1034,27,5,8804190,NA
2022-03-26,1067,28,4,8804190,NA
2022-03-27,1084,27,6,8804190,NA
2022-03-28,1113,28,4,8804190,NA
2022-03-29,1135,28,5,8804190,NA
2022-03-30,1170,30,5,8804190,NA
