date,dailyCases,dailyHosp,dailyDeaths,Population,peak
2022-02-24,211,23,1,1762949,3
2022-02-25,205,22,2,1762949,3
2022-02-26,199,21,2,1762949,3
2022-02-27,194,21,3,1762949,3
2022-02-28,184,19,2,1762949,3
2022-03-01,183,19,3,1762949,3
2022-03-02,171,19,4,1762949,3
2022-03-03,162,19,3,1762949,3
2022-03-04,157,18,2,1762949,3
2022-03-05,152,18,1,1762949,3
2022-03-06,153,17,1,1762949,3
2022-03-07,149,17,2,1762949,3
2022-03-08,142,16,2,1762949,3
2022-03-09,145,15,0,1762949,3
2022-03-10,143,13,1,1762949,3
2022-03-11,147,13,0,1762949,3
2022-03-12,144,12,3,1762949,3
