"Date de résultat du test","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2020-10-31 00:00:00",270,223.71
"2020-11-01 00:00:00",210,235.71
"2020-11-02 00:00:00",182,247
"2020-11-03 00:00:00",251,256.29
"2020-11-04 00:00:00",293,260.14
"2020-11-05 00:00:00",301,267.29
"2020-11-06 00:00:00",287,285.86
"2020-11-07 00:00:00",297,294.71
"2020-11-08 00:00:00",260,298.71
"2020-11-09 00:00:00",312,297.86
"2020-11-10 00:00:00",313,306.86
"2020-11-11 00:00:00",321,308.14
"2020-11-12 00:00:00",295,309.71
"2020-11-13 00:00:00",350,301.14
"2020-11-14 00:00:00",306,291.57
"2020-11-15 00:00:00",271,283.86
"2020-11-16 00:00:00",252,282.57
"2020-11-17 00:00:00",246,272.86
"2020-11-18 00:00:00",267,267.57
"2020-11-19 00:00:00",286,276
"2020-11-20 00:00:00",282,275.29
"2020-11-21 00:00:00",269,281.43
"2020-11-22 00:00:00",330,294
"2020-11-23 00:00:00",247,309.29
"2020-11-24 00:00:00",289,327
"2020-11-25 00:00:00",355,340.57
"2020-11-26 00:00:00",393,349.57
"2020-11-27 00:00:00",406,364.29
"2020-11-28 00:00:00",364,393.43
"2020-11-29 00:00:00",393,400.86
"2020-11-30 00:00:00",350,418.43
"2020-12-01 00:00:00",493,429
"2020-12-02 00:00:00",407,460.29
"2020-12-03 00:00:00",516,473.86
"2020-12-04 00:00:00",480,481.86
"2020-12-05 00:00:00",583,493.71
"2020-12-06 00:00:00",488,521.29
"2020-12-07 00:00:00",406,538.57
"2020-12-08 00:00:00",576,558.86
"2020-12-09 00:00:00",600,568.71
"2020-12-10 00:00:00",637,585.29
"2020-12-11 00:00:00",622,614.43
"2020-12-12 00:00:00",652,619.86
"2020-12-13 00:00:00",604,630.71
"2020-12-14 00:00:00",610,664
"2020-12-15 00:00:00",614,689.43
"2020-12-16 00:00:00",676,703
"2020-12-17 00:00:00",870,721
"2020-12-18 00:00:00",800,736.57
"2020-12-19 00:00:00",747,756.71
"2020-12-20 00:00:00",730,768.57
"2020-12-21 00:00:00",719,777.57
"2020-12-22 00:00:00",755,780
"2020-12-23 00:00:00",759,798.71
"2020-12-24 00:00:00",933,812.57
"2020-12-25 00:00:00",817,818.14
"2020-12-26 00:00:00",878,879.57
"2020-12-27 00:00:00",827,919
"2020-12-28 00:00:00",758,903
"2020-12-29 00:00:00",1185,921.86
"2020-12-30 00:00:00",1035,913.29
"2020-12-31 00:00:00",821,923.29
"2021-01-01 00:00:00",949,940.86
"2021-01-02 00:00:00",818,897
"2021-01-03 00:00:00",897,882.57
"2021-01-04 00:00:00",881,929.86
"2021-01-05 00:00:00",878,939.86
"2021-01-06 00:00:00",934,938.29
"2021-01-07 00:00:00",1152,933.14
"2021-01-08 00:00:00",1019,897
"2021-01-09 00:00:00",807,883.86
"2021-01-10 00:00:00",861,858.14
"2021-01-11 00:00:00",628,814.57
"2021-01-12 00:00:00",786,782.71
"2021-01-13 00:00:00",754,779.71
"2021-01-14 00:00:00",847,735.71
"2021-01-15 00:00:00",796,724.86
"2021-01-16 00:00:00",786,705.14
"2021-01-17 00:00:00",553,691.29
"2021-01-18 00:00:00",552,666
"2021-01-19 00:00:00",648,638.29
"2021-01-20 00:00:00",657,604.14
"2021-01-21 00:00:00",670,592.71
"2021-01-22 00:00:00",602,578.57
"2021-01-23 00:00:00",547,570.86
"2021-01-24 00:00:00",473,546.43
"2021-01-25 00:00:00",453,531.71
"2021-01-26 00:00:00",594,518.86
"2021-01-27 00:00:00",486,518.71
"2021-01-28 00:00:00",567,510.29
"2021-01-29 00:00:00",512,506.71
"2021-01-30 00:00:00",546,502.86
"2021-01-31 00:00:00",414,506.43
"2021-02-01 00:00:00",428,495
"2021-02-02 00:00:00",567,506.14
"2021-02-03 00:00:00",511,503.86
"2021-02-04 00:00:00",487,502.57
"2021-02-05 00:00:00",590,489.71
"2021-02-06 00:00:00",530,469
"2021-02-07 00:00:00",405,477.86
"2021-02-08 00:00:00",338,471
"2021-02-09 00:00:00",422,457.71
"2021-02-10 00:00:00",573,432.86
"2021-02-11 00:00:00",439,423.57
"2021-02-12 00:00:00",497,421.86
"2021-02-13 00:00:00",356,418.57
