date,dailyCases,dailyHosp,dailyDeaths,Population,peak
2022-03-09,524,24,9,8804190,3
2022-03-10,600,24,9,8804190,3
2022-03-11,653,25,9,8804190,3
2022-03-12,582,24,9,8804190,3
2022-03-13,533,24,10,8804190,NA
2022-03-14,589,25,10,8804190,NA
2022-03-15,618,25,10,8804190,NA
2022-03-16,671,26,10,8804190,NA
2022-03-17,762,27,9,8804190,NA
2022-03-18,836,29,9,8804190,NA
2022-03-19,745,27,7,8804190,NA
2022-03-20,706,27,6,8804190,NA
2022-03-21,794,27,5,8804190,NA
2022-03-22,900,28,6,8804190,NA
2022-03-23,993,25,5,8804190,NA
2022-03-24,1139,26,5,8804190,NA
2022-03-25,1227,28,4,8804190,NA
2022-03-26,1100,28,5,8804190,NA
2022-03-27,998,26,5,8804190,NA
2022-03-28,1048,28,5,8804190,NA
2022-03-29,1100,29,5,8804190,NA
2022-03-30,1184,30,5,8804190,NA
