date,dailyCases,dailyHosp,dailyDeaths,Population,peak
2020-09-16,90.7142857142857,3.85714285714286,0,1762949,2
2020-09-17,95.4285714285714,3.28571428571429,0,1762949,2
2020-09-18,104.428571428571,3.85714285714286,0,1762949,2
2020-09-19,112.571428571429,4.14285714285714,0,1762949,2
2020-09-20,125.285714285714,3.71428571428571,0,1762949,2
2020-09-21,138.142857142857,3.71428571428571,0,1762949,2
2020-09-22,148.857142857143,3.57142857142857,0.142857142857143,1762949,2
2020-09-23,173,3.71428571428571,0.285714285714286,1762949,2
2020-09-24,192.428571428571,5.42857142857143,0.285714285714286,1762949,2
2020-09-25,210.571428571429,5.57142857142857,0.285714285714286,1762949,2
2020-09-26,235.714285714286,5.71428571428571,0.428571428571429,1762949,2
2020-09-27,252,6.14285714285714,0.571428571428571,1762949,2
2020-09-28,273.571428571429,6.85714285714286,0.714285714285714,1762949,2
2020-09-29,299,8.57142857142857,0.571428571428571,1762949,2
2020-09-30,307.714285714286,9.71428571428571,0.714285714285714,1762949,2
2020-10-01,330.714285714286,9.57142857142857,0.857142857142857,1762949,2
2020-10-02,355.857142857143,10.5714285714286,1.14285714285714,1762949,2
2020-10-03,350.428571428571,11.4285714285714,1.14285714285714,1762949,2
2020-10-04,355.285714285714,13.5714285714286,1,1762949,2
2020-10-05,349.285714285714,14.5714285714286,0.857142857142857,1762949,2
2020-10-06,343,16.2857142857143,1.14285714285714,1762949,2
2020-10-07,336.571428571429,16.5714285714286,1.14285714285714,1762949,2
2020-10-08,325.142857142857,16.4285714285714,1,1762949,2
2020-10-09,295.857142857143,15.7142857142857,0.714285714285714,1762949,2
2020-10-10,297.142857142857,16.5714285714286,0.571428571428571,1762949,2
2020-10-11,288.428571428571,16,0.571428571428571,1762949,2
2020-10-12,278,15.1428571428571,1.14285714285714,1762949,2
2020-10-13,275.142857142857,13.5714285714286,1.14285714285714,1762949,2
2020-10-14,270.714285714286,13.2857142857143,1.57142857142857,1762949,2
2020-10-15,259.857142857143,13.7142857142857,1.71428571428571,1762949,2
2020-10-16,265.142857142857,14.5714285714286,2.14285714285714,1762949,2
2020-10-17,254.714285714286,14,2.14285714285714,1762949,2
2020-10-18,251.142857142857,14,2.42857142857143,1762949,2
2020-10-19,253.571428571429,14.7142857142857,2.14285714285714,1762949,2
2020-10-20,256.714285714286,14.8571428571429,1.85714285714286,1762949,2
2020-10-21,260.571428571429,14.7142857142857,1.57142857142857,1762949,2
2020-10-22,257,14.4285714285714,1.57142857142857,1762949,2
2020-10-23,247.571428571429,14,1.14285714285714,1762949,2
2020-10-24,250.857142857143,13.5714285714286,1.28571428571429,1762949,2
2020-10-25,254.714285714286,12.7142857142857,1.28571428571429,1762949,2
2020-10-26,250.571428571429,12.8571428571429,1.71428571428571,1762949,2
2020-10-27,243.857142857143,13.1428571428571,2,1762949,2
2020-10-28,234.571428571429,13.2857142857143,1.85714285714286,1762949,2
2020-10-29,232.142857142857,13.7142857142857,2,1762949,2
2020-10-30,230,13.4285714285714,2.85714285714286,1762949,2
2020-10-31,232,13.7142857142857,3.14285714285714,1762949,2
2020-11-01,225,13.4285714285714,3,1762949,2
2020-11-02,226,13.5714285714286,2.42857142857143,1762949,2
2020-11-03,223.714285714286,13,2.42857142857143,1762949,2
2020-11-04,235.714285714286,13.4285714285714,2.28571428571429,1762949,2
2020-11-05,247,13.1428571428571,2.28571428571429,1762949,2
2020-11-06,256.285714285714,14.4285714285714,1.71428571428571,1762949,2
2020-11-07,260.142857142857,14.1428571428571,1.85714285714286,1762949,2
2020-11-08,267.285714285714,15.5714285714286,2.14285714285714,1762949,2
2020-11-09,285.857142857143,16,2.85714285714286,1762949,2
2020-11-10,294.714285714286,15.7142857142857,3,1762949,2
2020-11-11,298.714285714286,15.8571428571429,3.85714285714286,1762949,2
2020-11-12,297.857142857143,16.2857142857143,3.85714285714286,1762949,2
2020-11-13,306.857142857143,15.8571428571429,4.14285714285714,1762949,2
2020-11-14,308.142857142857,16,4.28571428571429,1762949,2
2020-11-15,309.714285714286,15.4285714285714,4.14285714285714,1762949,2
2020-11-16,301.142857142857,15.8571428571429,3.71428571428571,1762949,2
2020-11-17,291.571428571429,16.8571428571429,4,1762949,2
2020-11-18,283.857142857143,17.2857142857143,3.57142857142857,1762949,2
2020-11-19,282.571428571429,16.7142857142857,3.42857142857143,1762949,2
2020-11-20,272.857142857143,17.1428571428571,3.28571428571429,1762949,2
2020-11-21,267.571428571429,17.4285714285714,3,1762949,2
2020-11-22,276,17.7142857142857,2.85714285714286,1762949,2
2020-11-23,275.285714285714,16.4285714285714,2.71428571428571,1762949,2
2020-11-24,281.428571428571,17,2.42857142857143,1762949,2
2020-11-25,294,17.7142857142857,3,1762949,2
2020-11-26,309.285714285714,18.7142857142857,3.57142857142857,1762949,2
2020-11-27,327,19.4285714285714,3.85714285714286,1762949,2
2020-11-28,340.571428571429,20.8571428571429,4.42857142857143,1762949,2
2020-11-29,349.571428571429,21,4.85714285714286,1762949,2
2020-11-30,364.285714285714,22,5.14285714285714,1762949,2
2020-12-01,393.428571428571,23.5714285714286,5.71428571428571,1762949,2
2020-12-02,400.857142857143,23.4285714285714,5.28571428571429,1762949,2
2020-12-03,418.428571428571,23.7142857142857,5.85714285714286,1762949,2
2020-12-04,429,23.5714285714286,6.14285714285714,1762949,2
2020-12-05,460.285714285714,23.5714285714286,6,1762949,2
2020-12-06,473.857142857143,23.7142857142857,5.71428571428571,1762949,2
2020-12-07,481.857142857143,24.8571428571429,5.85714285714286,1762949,2
2020-12-08,493.714285714286,26,5.85714285714286,1762949,2
2020-12-09,521.285714285714,26.4285714285714,6.57142857142857,1762949,2
2020-12-10,538.571428571429,27.5714285714286,6.28571428571429,1762949,2
2020-12-11,558.857142857143,29.7142857142857,6.42857142857143,1762949,2
2020-12-12,568.714285714286,32.1428571428571,6.71428571428571,1762949,2
2020-12-13,585.285714285714,34.5714285714286,7.42857142857143,1762949,2
2020-12-14,614.428571428571,36.5714285714286,8.85714285714286,1762949,2
2020-12-15,619.857142857143,37.2857142857143,8.28571428571429,1762949,2
2020-12-16,630.714285714286,38.7142857142857,8.14285714285714,1762949,2
2020-12-17,664,38.5714285714286,8.71428571428571,1762949,2
2020-12-18,689.428571428571,38.2857142857143,9,1762949,2
2020-12-19,703,38.8571428571429,9.14285714285714,1762949,2
2020-12-20,721,37.5714285714286,9.71428571428571,1762949,2
2020-12-21,736.571428571429,37.1428571428571,9.42857142857143,1762949,2
2020-12-22,756.714285714286,37.2857142857143,10.1428571428571,1762949,2
2020-12-23,768.571428571429,37.5714285714286,12,1762949,2
2020-12-24,777.571428571429,38.4285714285714,11.8571428571429,1762949,2
2020-12-25,780,38.8571428571429,11.8571428571429,1762949,2
2020-12-26,798.714285714286,40.8571428571429,12.1428571428571,1762949,2
2020-12-27,812.571428571429,43.8571428571429,12,1762949,2
2020-12-28,818.142857142857,46,11.7142857142857,1762949,2
2020-12-29,879.571428571429,47.7142857142857,12.4285714285714,1762949,2
2020-12-30,919,49.1428571428571,11.2857142857143,1762949,2
2020-12-31,903,51.7142857142857,11,1762949,2
2021-01-01,921.857142857143,53.5714285714286,10.8571428571429,1762949,2
2021-01-02,913.285714285714,51.7142857142857,10.8571428571429,1762949,2
2021-01-03,923.285714285714,52.4285714285714,11.1428571428571,1762949,2
2021-01-04,940.857142857143,53.1428571428571,11.7142857142857,1762949,2
2021-01-05,897,50.8571428571429,11.7142857142857,1762949,2
2021-01-06,882.571428571429,52.8571428571429,11.8571428571429,1762949,2
2021-01-07,929.857142857143,54.5714285714286,12.4285714285714,1762949,2
2021-01-08,939.857142857143,53,12.5714285714286,1762949,2
2021-01-09,938.285714285714,53.4285714285714,12.5714285714286,1762949,2
2021-01-10,933.142857142857,52.5714285714286,11.7142857142857,1762949,2
2021-01-11,897,52.8571428571429,12,1762949,2
2021-01-12,883.857142857143,53.7142857142857,11.7142857142857,1762949,2
2021-01-13,858.142857142857,51.8571428571429,13.8571428571429,1762949,2
2021-01-14,814.571428571429,48.8571428571429,15.5714285714286,1762949,2
2021-01-15,782.714285714286,49.1428571428571,15.5714285714286,1762949,2
2021-01-16,779.714285714286,47.4285714285714,16.7142857142857,1762949,2
2021-01-17,735.714285714286,46.8571428571429,17.5714285714286,1762949,2
2021-01-18,724.857142857143,44.5714285714286,17.7142857142857,1762949,2
2021-01-19,705.142857142857,46,19.1428571428571,1762949,2
2021-01-20,691.285714285714,45.5714285714286,17,1762949,2
2021-01-21,666,45.5714285714286,15.7142857142857,1762949,2
2021-01-22,638.285714285714,42.5714285714286,17.8571428571429,1762949,2
2021-01-23,604.142857142857,41.8571428571429,17.1428571428571,1762949,2
2021-01-24,592.714285714286,40.2857142857143,17.7142857142857,1762949,2
2021-01-25,578.571428571429,39.2857142857143,16,1762949,2
2021-01-26,570.857142857143,35,14,1762949,2
2021-01-27,546.428571428571,32.4285714285714,13,1762949,2
2021-01-28,531.714285714286,29,12.7142857142857,1762949,2
2021-01-29,518.857142857143,29.5714285714286,11,1762949,2
2021-01-30,518.714285714286,28.5714285714286,10,1762949,2
2021-01-31,510.285714285714,28.2857142857143,9.14285714285714,1762949,2
2021-02-01,506.714285714286,26.4285714285714,9.42857142857143,1762949,2
2021-02-02,502.857142857143,26,9.85714285714286,1762949,2
2021-02-03,506.428571428571,26.1428571428571,10,1762949,2
2021-02-04,495,26.7142857142857,10,1762949,2
2021-02-05,506.142857142857,27.2857142857143,9.14285714285714,1762949,2
2021-02-06,503.857142857143,29.2857142857143,9,1762949,2
2021-02-07,502.571428571429,27.2857142857143,8.85714285714286,1762949,2
2021-02-08,489.714285714286,26,8.57142857142857,1762949,2
2021-02-09,469,25.8571428571429,8.14285714285714,1762949,2
2021-02-10,477.857142857143,24,8.14285714285714,1762949,2
2021-02-11,471,24.2857142857143,7.28571428571429,1762949,2
2021-02-12,457.714285714286,22.4285714285714,7.28571428571429,1762949,2
2021-02-13,432.857142857143,19.2857142857143,7.14285714285714,1762949,2
2021-02-14,423.571428571429,18.7142857142857,6.42857142857143,1762949,2
2021-02-15,421.857142857143,19.5714285714286,6.71428571428571,1762949,2
2021-02-16,418.571428571429,19,6.57142857142857,1762949,2
2021-02-17,386.571428571429,18.7142857142857,6.14285714285714,1762949,2
2021-02-18,376.857142857143,17.7142857142857,6,1762949,2
2021-02-19,363,18.1428571428571,5.28571428571429,1762949,2
2021-02-20,373,17.8571428571429,5.28571428571429,1762949,2
2021-02-21,376.142857142857,18.4285714285714,5.14285714285714,1762949,2
2021-02-22,368.142857142857,17.4285714285714,4.14285714285714,1762949,2
2021-02-23,368.428571428571,17.1428571428571,4.14285714285714,1762949,2
2021-02-24,377.571428571429,18.7142857142857,4,1762949,2
2021-02-25,379.142857142857,20.2857142857143,3.14285714285714,1762949,2
2021-02-26,383.857142857143,20.2857142857143,3.71428571428571,1762949,2
2021-02-27,367.285714285714,19.8571428571429,3.28571428571429,1762949,2
2021-02-28,352.571428571429,20.2857142857143,3.28571428571429,1762949,2
2021-03-01,346.571428571429,20,3.71428571428571,1762949,2
2021-03-02,350.428571428571,20.2857142857143,3.42857142857143,1762949,2
2021-03-03,339.285714285714,20,3.42857142857143,1762949,2
2021-03-04,335.285714285714,18.2857142857143,4.14285714285714,1762949,2
2021-03-05,319.714285714286,17.4285714285714,4,1762949,2
2021-03-06,325.857142857143,17.4285714285714,4.14285714285714,1762949,2
2021-03-07,324.857142857143,17.4285714285714,4,1762949,2
2021-03-08,333.571428571429,19,3.71428571428571,1762949,2
2021-03-09,319.857142857143,18.2857142857143,3.71428571428571,1762949,2
2021-03-10,319.285714285714,17.5714285714286,3.14285714285714,1762949,2
2021-03-11,331.571428571429,17.2857142857143,2.71428571428571,1762949,2
2021-03-12,337.857142857143,18,2.14285714285714,1762949,2
2021-03-13,326.285714285714,17.8571428571429,2.42857142857143,1762949,2
2021-03-14,326.857142857143,17.4285714285714,2.57142857142857,1762949,2
2021-03-15,324.571428571429,15.5714285714286,3.14285714285714,1762949,2
2021-03-16,343.714285714286,15.5714285714286,3,1762949,2
2021-03-17,352.857142857143,15,3.14285714285714,1762949,2
2021-03-18,343.285714285714,14.5714285714286,3.14285714285714,1762949,2
2021-03-19,334,13.5714285714286,3,1762949,2
2021-03-20,330.428571428571,13.8571428571429,3,1762949,2
2021-03-21,326,13.8571428571429,3,1762949,2
2021-03-22,349.285714285714,14.5714285714286,2.42857142857143,1762949,2
2021-03-23,333.857142857143,13.7142857142857,2.42857142857143,1762949,2
2021-03-24,331.714285714286,13,2.71428571428571,1762949,2
2021-03-25,323.428571428571,12.4285714285714,3.14285714285714,1762949,2
2021-03-26,327.142857142857,13.8571428571429,3.42857142857143,1762949,2
2021-03-27,338.142857142857,14,2.85714285714286,1762949,2
2021-03-28,349.428571428571,13.2857142857143,2.57142857142857,1762949,2
2021-03-29,336.428571428571,13,2.57142857142857,1762949,2
2021-03-30,350.428571428571,13.2857142857143,2.42857142857143,1762949,2
2021-03-31,350,14.8571428571429,2.14285714285714,1762949,2
2021-04-01,360.428571428571,18,2,1762949,2
2021-04-02,367.285714285714,16.4285714285714,2,1762949,2
2021-04-03,371.428571428571,15.8571428571429,2,1762949,2
2021-04-04,373.285714285714,16,2.28571428571429,1762949,2
2021-04-05,366,16.1428571428571,2.14285714285714,1762949,2
2021-04-06,355,16.5714285714286,2,1762949,2
2021-04-07,361.285714285714,15.5714285714286,2,1762949,2
2021-04-08,381.285714285714,13.1428571428571,1.71428571428571,1762949,2
2021-04-09,394.142857142857,14.8571428571429,1.71428571428571,1762949,2
2021-04-10,398,16.2857142857143,1.57142857142857,1762949,2
2021-04-11,399.571428571429,16.4285714285714,1.42857142857143,1762949,2
2021-04-12,404.857142857143,16.7142857142857,1.42857142857143,1762949,2
2021-04-13,405.857142857143,17.5714285714286,1.71428571428571,1762949,2
2021-04-14,398,17.5714285714286,1.57142857142857,1762949,2
2021-04-15,388,18.8571428571429,1.71428571428571,1762949,2
2021-04-16,375.714285714286,17.8571428571429,1.85714285714286,1762949,2
2021-04-17,368.857142857143,16.7142857142857,2.14285714285714,1762949,2
2021-04-18,355.285714285714,17.4285714285714,2.28571428571429,1762949,2
2021-04-19,347.571428571429,16.2857142857143,2.28571428571429,1762949,2
2021-04-20,340.285714285714,17,2.14285714285714,1762949,2
2021-04-21,328.571428571429,16.8571428571429,2.14285714285714,1762949,2
2021-04-22,310,15.8571428571429,2.14285714285714,1762949,2
2021-04-23,300.142857142857,15.8571428571429,2.14285714285714,1762949,2
2021-04-24,286,15.1428571428571,2.14285714285714,1762949,2
2021-04-25,290.285714285714,14.8571428571429,2,1762949,2
2021-04-26,286,15.5714285714286,2.28571428571429,1762949,2
2021-04-27,286,14,2.42857142857143,1762949,2
2021-04-28,295,14,2.71428571428571,1762949,2
2021-04-29,294.571428571429,14.4285714285714,2.42857142857143,1762949,2
2021-04-30,297.285714285714,13.7142857142857,2.14285714285714,1762949,2
2021-05-01,299.714285714286,14,1.85714285714286,1762949,2
2021-05-02,296.714285714286,14,2,1762949,2
2021-05-03,297.571428571429,14.7142857142857,1.57142857142857,1762949,2
2021-05-04,284,14.7142857142857,1.57142857142857,1762949,2
2021-05-05,268.428571428571,14.7142857142857,1.28571428571429,1762949,2
2021-05-06,260.142857142857,13.5714285714286,1.57142857142857,1762949,2
2021-05-07,256.142857142857,14.2857142857143,1.71428571428571,1762949,2
2021-05-08,248.714285714286,15.4285714285714,1.85714285714286,1762949,2
2021-05-09,241.285714285714,15,1.71428571428571,1762949,2
2021-05-10,235.428571428571,13.4285714285714,2,1762949,2
2021-05-11,236,13.1428571428571,1.85714285714286,1762949,2
2021-05-12,240,13.1428571428571,2,1762949,2
2021-05-13,244.571428571429,13.1428571428571,1.57142857142857,1762949,2
2021-05-14,236.285714285714,11.8571428571429,1.85714285714286,1762949,2
2021-05-15,237.142857142857,10.4285714285714,2.14285714285714,1762949,2
2021-05-16,236.714285714286,10,2.57142857142857,1762949,2
2021-05-17,234.857142857143,10.4285714285714,3,1762949,2
2021-05-18,231.428571428571,10.2857142857143,2.71428571428571,1762949,2
2021-05-19,231.857142857143,9.57142857142857,3,1762949,2
2021-05-20,218,9.42857142857143,3.28571428571429,1762949,2
2021-05-21,211.857142857143,9.57142857142857,2.85714285714286,1762949,2
2021-05-22,207.428571428571,9.57142857142857,2.85714285714286,1762949,2
2021-05-23,199.428571428571,10,2.42857142857143,1762949,2
2021-05-24,191.857142857143,10.4285714285714,1.71428571428571,1762949,2
2021-05-25,184.714285714286,10.4285714285714,2,1762949,2
2021-05-26,168.857142857143,10.1428571428571,1.42857142857143,1762949,2
2021-05-27,162.714285714286,9.57142857142857,1.14285714285714,1762949,2
2021-05-28,151.571428571429,8.85714285714286,1.14285714285714,1762949,2
2021-05-29,140.285714285714,8.42857142857143,0.857142857142857,1762949,2
2021-05-30,132.285714285714,7.42857142857143,0.571428571428571,1762949,2
2021-05-31,123.571428571429,6.42857142857143,0.571428571428571,1762949,2
2021-06-01,116.714285714286,5.57142857142857,0.714285714285714,1762949,2
2021-06-02,108.142857142857,5.71428571428571,1,1762949,2
2021-06-03,97.8571428571429,5.57142857142857,1.42857142857143,1762949,2
2021-06-04,92.1428571428571,5.42857142857143,1.42857142857143,1762949,2
2021-06-05,88.2857142857143,5.28571428571429,1.71428571428571,1762949,2
2021-06-06,86.2857142857143,5.28571428571429,1.85714285714286,1762949,2
2021-06-07,81.4285714285714,5.14285714285714,2,1762949,2
2021-06-08,73,4.71428571428571,1.57142857142857,1762949,2
2021-06-09,65.7142857142857,3.85714285714286,1.42857142857143,1762949,2
2021-06-10,62.4285714285714,3.57142857142857,1,1762949,2
2021-06-11,59.4285714285714,3.42857142857143,1,1762949,2
2021-06-12,58.2857142857143,3.42857142857143,0.571428571428571,1762949,2
2021-06-13,55.7142857142857,3,0.571428571428571,1762949,2
2021-06-14,53.7142857142857,2.42857142857143,0.571428571428571,1762949,2
2021-06-15,51.4285714285714,2.28571428571429,0.571428571428571,1762949,2
2021-06-16,51.7142857142857,2.71428571428571,0.571428571428571,1762949,2
2021-06-17,51.4285714285714,2.71428571428571,0.857142857142857,1762949,2
2021-06-18,50.1428571428571,3.14285714285714,0.714285714285714,1762949,2
2021-06-19,45.8571428571429,3,0.857142857142857,1762949,2
2021-06-20,44.1428571428571,3.14285714285714,0.857142857142857,1762949,2
2021-06-21,43.2857142857143,3.14285714285714,0.714285714285714,1762949,2
2021-06-22,42.4285714285714,3,0.714285714285714,1762949,2
2021-06-23,39,2.71428571428571,0.571428571428571,1762949,2
2021-06-24,35,2.42857142857143,0.285714285714286,1762949,2
2021-06-25,31.4285714285714,2,0.428571428571429,1762949,2
2021-06-26,32.5714285714286,1.71428571428571,0.285714285714286,1762949,2
2021-06-27,30.7142857142857,1.71428571428571,0.285714285714286,1762949,2
2021-06-28,31,1.85714285714286,0.285714285714286,1762949,2
2021-06-29,31.1428571428571,1.85714285714286,0.285714285714286,1762949,2
2021-06-30,31.7142857142857,1.71428571428571,0.285714285714286,1762949,2
2021-07-01,30.5714285714286,1.71428571428571,0.285714285714286,1762949,2
2021-07-02,29.2857142857143,1.42857142857143,0.142857142857143,1762949,2
2021-07-03,26.8571428571429,1.42857142857143,0.142857142857143,1762949,2
2021-07-04,26.4285714285714,1,0,1762949,2
2021-07-05,26.2857142857143,0.857142857142857,0,1762949,2
2021-07-06,25.1428571428571,0.857142857142857,0,1762949,2
2021-07-07,26,0.714285714285714,0,1762949,2
2021-07-08,25.4285714285714,0.714285714285714,0,1762949,2
2021-07-09,25.7142857142857,0.714285714285714,0,1762949,2
2021-07-10,25.8571428571429,0.857142857142857,0.142857142857143,1762949,2
2021-07-11,27.4285714285714,1,0.285714285714286,1762949,2
2021-07-12,26.7142857142857,0.857142857142857,0.285714285714286,1762949,2
2021-07-13,26.5714285714286,1.14285714285714,0.428571428571429,1762949,2
2021-07-14,27.2857142857143,1.57142857142857,0.428571428571429,1762949,2
2021-07-15,28.8571428571429,1.57142857142857,0.571428571428571,1762949,2
2021-07-16,30.5714285714286,2.14285714285714,0.571428571428571,1762949,2
2021-07-17,32.1428571428571,2,0.428571428571429,1762949,2
2021-07-18,31.8571428571429,2.14285714285714,0.428571428571429,1762949,3
2021-07-19,33.5714285714286,2.14285714285714,0.428571428571429,1762949,3
2021-07-20,35.4285714285714,2,0.285714285714286,1762949,3
2021-07-21,36.5714285714286,2.14285714285714,0.285714285714286,1762949,3
2021-07-22,39.4285714285714,2,0.285714285714286,1762949,3
2021-07-23,41.4285714285714,1.85714285714286,0.285714285714286,1762949,3
2021-07-24,43.4285714285714,1.85714285714286,0.285714285714286,1762949,3
2021-07-25,44,1.85714285714286,0.142857142857143,1762949,3
2021-07-26,44.5714285714286,1.85714285714286,0.142857142857143,1762949,3
2021-07-27,44.2857142857143,1.71428571428571,0.142857142857143,1762949,3
2021-07-28,43.7142857142857,1.42857142857143,0.142857142857143,1762949,3
2021-07-29,42.8571428571429,1.71428571428571,0,1762949,3
2021-07-30,48.2857142857143,1.42857142857143,0,1762949,3
2021-07-31,49,1.42857142857143,0,1762949,3
2021-08-01,51.4285714285714,1.14285714285714,0,1762949,3
2021-08-02,52.1428571428571,1,0,1762949,3
2021-08-03,55,1,0.142857142857143,1762949,3
2021-08-04,61.2857142857143,1,0.142857142857143,1762949,3
2021-08-05,69.8571428571429,0.857142857142857,0.142857142857143,1762949,3
2021-08-06,70.7142857142857,0.714285714285714,0.142857142857143,1762949,3
2021-08-07,77,0.571428571428571,0.142857142857143,1762949,3
2021-08-08,80,1.28571428571429,0.285714285714286,1762949,3
2021-08-09,85.2857142857143,2,0.285714285714286,1762949,3
2021-08-10,90.1428571428571,2.85714285714286,0.142857142857143,1762949,3
2021-08-11,97.5714285714286,3,0.142857142857143,1762949,3
2021-08-12,102.714285714286,3.42857142857143,0.142857142857143,1762949,3
2021-08-13,110.714285714286,3.71428571428571,0.142857142857143,1762949,3
2021-08-14,118.285714285714,4,0.142857142857143,1762949,3
2021-08-15,129.142857142857,3.71428571428571,0,1762949,3
2021-08-16,138,3.42857142857143,0,1762949,3
2021-08-17,146.857142857143,2.71428571428571,0,1762949,3
2021-08-18,154.142857142857,3,0,1762949,3
2021-08-19,162.857142857143,2.42857142857143,0,1762949,3
2021-08-20,171.428571428571,3.14285714285714,0,1762949,3
2021-08-21,173.285714285714,3.28571428571429,0,1762949,3
2021-08-22,169.285714285714,3.57142857142857,0,1762949,3
2021-08-23,167,4.14285714285714,0,1762949,3
2021-08-24,172.857142857143,4.42857142857143,0,1762949,3
2021-08-25,179.285714285714,4.57142857142857,0,1762949,3
2021-08-26,182.857142857143,5.85714285714286,0,1762949,3
2021-08-27,180,5.71428571428571,0.142857142857143,1762949,3
2021-08-28,179.857142857143,5.85714285714286,0.142857142857143,1762949,3
2021-08-29,183.571428571429,6,0.142857142857143,1762949,3
2021-08-30,190.142857142857,6.14285714285714,0.142857142857143,1762949,3
2021-08-31,199.142857142857,6.57142857142857,0.142857142857143,1762949,3
2021-09-01,201.142857142857,6.71428571428571,0.285714285714286,1762949,3
2021-09-02,205.714285714286,6.85714285714286,0.285714285714286,1762949,3
2021-09-03,212.142857142857,7.28571428571429,0.142857142857143,1762949,3
2021-09-04,219.142857142857,8.28571428571429,0.142857142857143,1762949,3
2021-09-05,224.428571428571,9,0.142857142857143,1762949,3
2021-09-06,226,8.57142857142857,0.142857142857143,1762949,3
2021-09-07,217.714285714286,9,0.428571428571429,1762949,3
2021-09-08,214,9.57142857142857,0.428571428571429,1762949,3
2021-09-09,220.428571428571,9.14285714285714,0.714285714285714,1762949,3
2021-09-10,226.142857142857,10.2857142857143,0.714285714285714,1762949,3
2021-09-11,231.428571428571,10.4285714285714,0.714285714285714,1762949,3
2021-09-12,237.428571428571,10.1428571428571,0.714285714285714,1762949,3
2021-09-13,245.142857142857,10.8571428571429,1,1762949,3
2021-09-14,251.285714285714,11.8571428571429,0.857142857142857,1762949,3
2021-09-15,265.285714285714,12.5714285714286,0.857142857142857,1762949,3
2021-09-16,260.142857142857,14,0.571428571428571,1762949,3
2021-09-17,258,13.4285714285714,0.857142857142857,1762949,3
2021-09-18,258.142857142857,13.1428571428571,0.857142857142857,1762949,3
2021-09-19,257.142857142857,13.2857142857143,1.28571428571429,1762949,3
2021-09-20,253.571428571429,13.7142857142857,1.14285714285714,1762949,3
2021-09-21,249,12.8571428571429,1,1762949,3
2021-09-22,238.428571428571,12.7142857142857,1.28571428571429,1762949,3
2021-09-23,231.571428571429,12.4285714285714,1.57142857142857,1762949,3
2021-09-24,229.428571428571,12.4285714285714,1.28571428571429,1762949,3
2021-09-25,223.571428571429,13,1.28571428571429,1762949,3
2021-09-26,213,12.5714285714286,0.857142857142857,1762949,3
2021-09-27,202.571428571429,12,1.14285714285714,1762949,3
2021-09-28,198.714285714286,12.1428571428571,1.14285714285714,1762949,3
2021-09-29,196.714285714286,12.2857142857143,0.857142857142857,1762949,3
2021-09-30,191.428571428571,11,1,1762949,3
2021-10-01,177.285714285714,10,1,1762949,3
2021-10-02,165,9.57142857142857,1.14285714285714,1762949,3
2021-10-03,164.142857142857,9.85714285714286,1.28571428571429,1762949,3
2021-10-04,162.571428571429,9.71428571428571,0.857142857142857,1762949,3
2021-10-05,153.857142857143,9,1.42857142857143,1762949,3
2021-10-06,146.285714285714,7.85714285714286,1.57142857142857,1762949,3
2021-10-07,142.857142857143,8.14285714285714,1.14285714285714,1762949,3
2021-10-08,146.142857142857,8.28571428571429,1.28571428571429,1762949,3
2021-10-09,148.857142857143,7.71428571428571,1.42857142857143,1762949,3
2021-10-10,143.142857142857,7.28571428571429,1.42857142857143,1762949,3
2021-10-11,142.714285714286,7.42857142857143,1.57142857142857,1762949,3
